INPUT:image	INPUT:assignment_id	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:worker_id
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4850_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61201193410be09f2b0e	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2288_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61201193410be09f2b0e	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4759_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61201193410be09f2b0e	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3106_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61201193410be09f2b0e	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2703_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca612bff2472465b7dca65	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4759_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca612bff2472465b7dca65	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4501_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca612bff2472465b7dca65	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4741_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca612bff2472465b7dca65	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2703_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6136fdad723ce4068cfc	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/390_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6136fdad723ce4068cfc	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4741_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6136fdad723ce4068cfc	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3898_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6136fdad723ce4068cfc	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2079_pair.png		classascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61447dd0370a5e37ef42	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4759_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61447dd0370a5e37ef42	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3106_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61447dd0370a5e37ef42	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4307_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61447dd0370a5e37ef42	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2146_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6144ddd81b3dcbdf5ebf	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/492_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6144ddd81b3dcbdf5ebf	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1297_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6144ddd81b3dcbdf5ebf	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/967_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6144ddd81b3dcbdf5ebf	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/219_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca614e3c14a1501ec5905e	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/698_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca614e3c14a1501ec5905e	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1297_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca614e3c14a1501ec5905e	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2119_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca614e3c14a1501ec5905e	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3464_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca616431137c0478d98469	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2524_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca616431137c0478d98469	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2699_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca616431137c0478d98469	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4672_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca616431137c0478d98469	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2146_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca616a1193410be09f3b30	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1993_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca616a1193410be09f3b30	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2233_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca616a1193410be09f3b30	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4672_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca616a1193410be09f3b30	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/273_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca617f7dd0370a5e37fb3a	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4621_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca617f7dd0370a5e37fb3a	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2560_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca617f7dd0370a5e37fb3a	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3393_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca617f7dd0370a5e37fb3a	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2146_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6185ddd81b3dcbdf6592	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4112_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6185ddd81b3dcbdf6592	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/219_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6185ddd81b3dcbdf6592	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2703_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6185ddd81b3dcbdf6592	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2516_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61875878c85b7178f5ff	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1993_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61875878c85b7178f5ff	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4376_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61875878c85b7178f5ff	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4621_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61875878c85b7178f5ff	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4502_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6194ff2472465b7ddc6a	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3373_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6194ff2472465b7ddc6a	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/991_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6194ff2472465b7ddc6a	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/282_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6194ff2472465b7ddc6a	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4046_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61a81193410be09f4832	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4115_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61a81193410be09f4832	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4438_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61a81193410be09f4832	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/658_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61a81193410be09f4832	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3373_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61ab75d3803fef502783	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2539_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61ab75d3803fef502783	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1359_pair.png		other				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61ab75d3803fef502783	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/273_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61ab75d3803fef502783	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3464_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61af59c8150856e102aa	055aa48b31af458453a13624ae880f9e
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4071_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61af59c8150856e102aa	055aa48b31af458453a13624ae880f9e
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1297_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61af59c8150856e102aa	055aa48b31af458453a13624ae880f9e
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4502_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61af59c8150856e102aa	055aa48b31af458453a13624ae880f9e
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/991_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61cbfdad723ce4069e79	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/390_pair.png		other				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61cbfdad723ce4069e79	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4741_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61cbfdad723ce4069e79	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4376_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61cbfdad723ce4069e79	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2592_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61cfda85cf420e8c3a15	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/967_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61cfda85cf420e8c3a15	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4376_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61cfda85cf420e8c3a15	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2105_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61cfda85cf420e8c3a15	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2592_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61d351cf15665eef553f	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1863_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61d351cf15665eef553f	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4354_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61d351cf15665eef553f	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/991_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61d351cf15665eef553f	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2515_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61e55878c85b71790861	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2329_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61e55878c85b71790861	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2762_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61e55878c85b71790861	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3123_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61e55878c85b71790861	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/903_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f57dd0370a5e3816e6	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2443_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f57dd0370a5e3816e6	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4187_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f57dd0370a5e3816e6	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3451_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f57dd0370a5e3816e6	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/155_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f75878c85b71790c66	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4187_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f75878c85b71790c66	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4501_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f75878c85b71790c66	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3055_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f75878c85b71790c66	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2339_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f7ddd81b3dcbdf712b	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4621_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f7ddd81b3dcbdf712b	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2524_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f7ddd81b3dcbdf712b	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1993_pair.png		classascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca61f7ddd81b3dcbdf712b	3eb39ef352ac7e5dca288e513e591559
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4354_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca620c3c14a1501ec5a9b8	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1863_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca620c3c14a1501ec5a9b8	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1359_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca620c3c14a1501ec5a9b8	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4164_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca620c3c14a1501ec5a9b8	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4436_pair.png		other				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6213ddd81b3dcbdf73e3	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2762_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6213ddd81b3dcbdf73e3	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2329_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6213ddd81b3dcbdf73e3	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/698_pair.png		elaboration				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca6213ddd81b3dcbdf73e3	59febc352486f8cba224157814ba811a
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3451_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca621f59c8150856e11b43	055aa48b31af458453a13624ae880f9e
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2233_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca621f59c8150856e11b43	055aa48b31af458453a13624ae880f9e
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/3123_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca621f59c8150856e11b43	055aa48b31af458453a13624ae880f9e
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2560_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca621f59c8150856e11b43	055aa48b31af458453a13624ae880f9e
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4436_pair.png		classascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca622651cf15665eef5f11	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/352_pair.png		preparation				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca622651cf15665eef5f11	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/1026_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca622651cf15665eef5f11	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/2539_pair.png		identification				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca622651cf15665eef5f11	d81b5b6f753d11e4e81425105cbbbbd6
https://s3.datacloud.helsinki.fi/crowdsrc:disc-rel/4046_pair.png		propertyascription				https://toloka.yandex.ru/task/37371530/00023a3e8a--63ca62381193410be09f6461	59febc352486f8cba224157814ba811a
